Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
Sample1,0.105668347111544,0,0.0461364221255383,0.0879244062636407,0,0.0684267385991012,0.0609491854808665,0.0370749910086326,0,0.0245246702143108,0.0398532829931993,0,0.00439068614920133,0.0254135386052591,0.0101500025968872,0.151569605624195,0.049790391589858,0.0142579451840631,0.0316988620945393,0,0,0,0,0.422111925108788,0.905833903194825,0.757829075640837
Sample20,0,0.0934698280604964,0.0147266297687033,0.160259688443727,0,0.0705441581872527,0.121301310131452,0.0143875037719295,0,0,0,0.0171759812105863,0.0851418461788136,0.0372652324853378,0.0440012217571447,0.41641298044661,0.0665647118063015,0.00240867825468053,0,0.102242197364924,0.0432288399795935,0.0153565354715226,0,0.690071684486063,0.782669353333393,1.30448734331908
Sample21,0.00346161849519724,0.0351634894115927,0.0316337144081715,0.0465874222735008,0,0.00689319789286752,0.0668042194493584,0.04948353887465,0,0,0.022469886378912,0,0.0132723306763034,0.147561211855272,0.00658019473291367,0.136618771159174,0.117467242056712,0.00735005129947117,0.0209366897344318,0,0.0119037716606007,0,0,0.363327896053583,0.933390230270796,0.724187350359129
Sample22,0.0372140303199094,0.00310381299696851,0.00486829573838241,0.016480273590843,0.0017101971346035,0.0581028219859611,0.0134229175889194,0.0159433081524883,0,0,0.0392885355242085,0,0.0153037044706301,0.0347949399984867,0.00189768850576154,0.204030182736307,0.138763117964358,0.00654549932021152,0.0577753054341887,0,0.0169187640201629,0,0,0.234460953526385,0.986881054462609,0.666163395482391
Sample23,0.052744117546858,0,0.0757798891470061,0.0193267361832792,0.007528777973015,0.0950483081718038,0.0204308487535139,0.00608372571332502,0,0,0.0309238428819551,0,0,0.300388587085751,0,0.141678343447502,0,0.0104868219823436,0.0216036206475494,0.00681418928380616,0,0,0,0.674913671636512,0.751919639280506,0.788837808817708
Sample24,0,0.0644323106415515,0.184737806942958,0.105478014552768,0.00021340728398969,0.0518200945455122,0.0128454601540432,0.115567210583661,0.00349302723194542,0,0,0.0672663799025966,0.0867704315422003,0.23749903405942,0.0121888656609716,0.236450382037654,0,0,0,0.203986007487431,0,0,0.05,0.161915924235283,1.02323012316072,1.3827484326267
Sample25,0.0245723290206659,0.0237425963122823,0.0110241854752865,0.0422987609997331,0,0.123502220454665,0.0971266226581847,0.0160151664217216,0,0,0.0586453280496121,0,0.0333948708378906,0.123832325394677,0.0147663945790422,0.251161876518427,0.131830710607205,0,0.218029423291517,0,0,0,0,0.524221224887716,0.862572254890692,1.16994281062091
Sample27,0.164875671674368,0.229197479632332,0.0765043240787271,0.183992180993037,0,0.278777632004228,0.115076641543996,0.0980267310426143,0,0,0,0.0115579903695804,0.0136181461581518,0.0597188902080034,0.0719426948221119,0.138968188944258,0.0725666226113631,0.00640060373662885,0.0242105922895486,0,0.0407261649450846,0,0,0.54990725565869,0.839888149532911,1.58616055505403
Sample30,0.0496093448195286,0,0.0518631050771336,0.386543695712218,0,0,0.13043188156191,0.0653251273572841,0.0180778356447575,0.0246768888666114,0,0.0293796486146526,0.0194131636224961,0,0.0322192455886482,0.268868823358781,0.0761889261188119,0,0.0449299819238079,0,0.0216283868001365,0,0,0.591290125345757,0.824727966983967,1.21915605506678
Sample31,0.132214151100434,0,0.0788856031405226,0.0301313016053493,0,0.0448246818468575,0.080943838010512,0.0346526212082703,0.00317848332146002,0.0120331872285511,0.0205320669544895,0,0.00323403574762934,0.04526860186217,0.032004937617252,0.293480807221687,0.0658673529969061,0,0.0436790502759028,0,0.0594730454327793,0,0,0.414559733322015,0.909335644942477,0.980403765570773
Sample32,0,0.0335927268480067,0.0434691703702879,0.0192345126455758,0.00844616619726752,0.0784983679868499,0.046981833075689,0.00784611235641973,0,0,0.040938512926201,0,0.0279651287476927,0.0807137573935376,0.000263661121002447,0.127861438540762,0.138351395476219,0.00431895797775952,0,0.0801426824230692,0.0609708867326541,0,0,0.347562808171021,0.938010717805616,0.799595310818993
Sample33,0.197070172665208,0.282309874345256,0.117322486081703,0.14639001338701,0,0.368674441830583,0.0912745098883418,0.00223277869949397,0,0,0.0656484258310644,0,0.166926064836052,0.247277017048148,0.025388557029933,0.565020391961302,0.125861904494186,0.00780059639063471,0.259547538178033,0,0,0,0,0.475129083046474,0.882238105310219,2.66874477266695
Sample34,0.0653244101222394,0.0485475864830841,0.0319053677354795,0.0336641684246474,0.0161341226840285,0.0405307104114668,0.0310526408821329,0.0107151407158626,0.000784518476894077,0,0.0449457153413798,0,0.0219573051604881,0.00563783786307665,0.00473602287017092,0.179204191391755,0.0417771736162959,0,0.302256455473518,0,0,0,0,0.54880463825571,0.842862466500176,0.879173367652521
Sample35,0.057891925467675,0,0.0582452101719164,0.100444572071021,0,0.0634446825869515,0.0061147451992526,0.110146123878627,0.0330171685908228,0,0.0376467329027867,0,0.00242188597077514,0.112365615595214,0.0215263329980451,0.185899264685585,0.00051662189642843,0.0143558052136925,0.024608854602405,0,0,0,0,0.551989409473929,0.842938387800437,0.828645541831198
Sample36,0.082556311409306,0,0.0267251378883875,0.0359945192669507,0,0.208450589158709,0.00688892643416696,0.00403501011909412,0,0,0.0221804895893105,0.00856247644653104,0.0214981705814661,0.0444783315419735,0.00126804930715403,0.106742487386474,0.0132836336945292,0.0282013083266489,0.080223944711117,0,0.010508357783553,0,0,0.49220531284807,0.874504563734381,0.701597743645372
Sample37,0.299793203733799,0.0674702998150943,0.186505820870881,0.159069662747655,0,0.39045316635957,0.0428020069324057,0.0781348568415407,0,0,0,0.0747156127423365,0.00704028887135548,0.193452512757451,0.0226720902013485,0.356202033111596,0.0194216478565908,0.0193105011792725,0.0153534129543473,0,0.00633884612370356,0,0,0.525430771649541,0.852310293743897,1.93873596309895
Sample38,0.0554035209372233,0,0.0380100818158712,0.053827221425522,0,0.125618695500736,0.0334680268662303,0.0162889799519357,0,0,0.015412805309811,0,0.00320352848881811,0.0717041714060185,0.0127867638355655,0.122635229286685,0.0223938119231749,0.00843775291803118,0.0262645616214891,0,0.0307327669641125,0,0,0.531072524033471,0.857217920258504,0.636187918251224
Sample40,0.085264591932599,0,0.0373906027294631,0.0826366807034292,0,0.0864737694656388,0.0713061789139342,0.0319563017053454,0,0.0033674590757595,0.0214661134535443,0,0.00884827021885991,0.0594811940745511,0.00921287633095164,0.107740438319783,0.0434843217313075,0.00073425053046041,0.013311130127131,0.00164771079767694,0.030007435156204,0,0,0.388763873344064,0.920548801649723,0.694329325266639
Sample42,0.0516173026747664,0.0133321233015839,0.046797676697668,0.0443607647179503,0,0.1202027443936,0.0213012115476247,0.0424898084770684,0,0,0.0242337400909052,0.00860534314991081,0.0140815297021469,0.200056815985258,0.0211416410920228,0.115703924370572,0.000991535720073815,0.0032449783359309,0.0211046241000997,0,0.00958311629694485,0,0,0.555706658728929,0.837514874285508,0.758848880654126
Sample44,0.469902407879297,0,0.0978334934578799,0.125901823681555,0,0.183571145590503,0.0224198240354718,0.109570644253274,0.0359034680116237,0,0.0135790461687172,0.0418349639336364,0.0771136789588764,0.159138074523534,0.0763369482571805,0.252885831558819,0,0,0,0.0233789138827805,0,0,0,0.724158233920076,0.730161117141895,1.68937026419315
Sample45,0.0640397306789185,0.0487789726409415,0.058790215784392,0.139647456443387,0,0.181085176961825,0.0191338369219412,0.114288270413361,0.0085943933555822,0,0.00180445245536258,0.0406161566922455,0.0177733456210355,0.273830430968705,0.0282971574534983,0.362897039515968,0.00126834525556678,0.00314044743771713,0.000549350327452627,0.0104175904486501,0,0,0,0.512254764631694,0.860025471708665,1.37495236937655
Sample47,0.025262780466675,0.00963166664444506,0.0200729629597938,0.04734654955002,0,0.110165487442663,0.0277218305212008,0.0501909818289134,0,0,0.0554530900900003,0,0.0234757995985274,0.0137939478560121,0.0170369762259928,0.138705098643883,0.0864584102530012,0,0.0268884371757605,0,0.035450624698322,0,0,0.239126008588083,0.97932149001633,0.68765464395521
Sample48,0.0294242896928385,0.0221278581940031,0.0337470985086864,0.101035264269073,0,0.0279591635024605,0.0427134952666209,0.0533703855678118,0,0.00826589945513509,0.000782850441592703,0,0.0141228568465296,0.0182564916316435,0.0026501615863722,0.109132140131202,0.0175264016729225,0.0246110346941923,0.0516909054819433,0,0,0,0,0.459079411786117,0.890873950826444,0.557416296943027
Sample4,0,0.0811839735562414,0.0185029106075201,0.0434796888501674,0.00294096618243812,0.106556447064465,0.0479364193528106,0.0267452323077303,0,0,0.0444009423642187,0,0.0153233427790867,0.097352440208513,0.017959078704053,0.154869368965841,0.0862916558122194,0.0204035627546415,0.14967188765714,0,0,0,0,0.437626140779931,0.901139640920714,0.913617917167086
Sample51,0.19407787592804,0,0.02011673578005,0.0156555895942317,0,0.0388850762064175,0.177391025590915,0.126309154285167,0,0.0251188088909909,0.0473776906716028,0,0.0114288438685346,0.0395012053704357,0.0712414687339386,0.333063197873713,0.083536226562781,0,0.120591590863059,0.0200721199573754,0.0687314208823786,0.000794594120618812,0,0.56306091779766,0.848654450703727,1.39389262518025
Sample58,0.0414899640081109,0.0384437446675649,0.00334927559387192,0.018988081776426,0.0328284536500626,0.0916763019286479,0,0.0167739384711667,0,0,0,0.0471708094941611,0.0145490693101041,0.0479911819639319,0.0134622830402405,0.0638441949017961,0.0785191488163551,0,0.117308608195538,0.0097483009038946,0.0189797811964067,0,0,0.585902968232398,0.834697809826987,0.655123137918279
Sample61,0.0249341971974174,0.171426578287316,0,0.0996131972228859,0.028980825462946,0,0.223545395861603,0.000464351815497722,0.0143057268534898,0.055011594642667,0,0,0.0875394261208717,0.125634058331456,0,0.34101311917145,0.201861029902508,0.109148293334106,0.126230709271412,0,0.175763455178667,0.0732974997031115,0,0.563857276209984,0.848537862629874,1.85876945835741
Sample62,0.0626840421167776,0.00124041168006629,0.0526546708107643,0.08598536938273,0,0.208352963658459,0.0532654019341724,0.0391816086995523,0.0029993055296264,0,0.0727041836241382,0,0.0388688193795302,0.202688263719633,0.035884940522043,0.448625825340932,0,0,0,0.0720009572213328,0,0,0,0.714820524029153,0.752556575263579,1.37713676361976
Sample63,0,0.0304698413305612,0.0151127466288636,0.0835236073495667,0,0.0495640225983942,0.0841624885388464,0.0300407972081177,0,0.00449454661761394,0.026868251669461,0,0.0144676151225713,0.0389852129730771,0.0373247970988987,0.140629258265255,0.081020650239835,0.00567160714727351,0.0410666141184933,0,0.0108775483849618,0,0,0.475839359268854,0.885924024574419,0.69427960529179
Sample67,0.0493800162481561,0,0.00377351994693451,0.0593641093946885,0,0.0161184339458509,0.0183195784038303,0.0315131545026187,0.00662239290226162,0,0.0200716551955481,0,0.0172935863689474,0.0706855935550744,0,0.0799045551031357,0.0228620967802508,0.0288552363370969,0.0698180457678696,0,0.00518722736127612,0,0,0.41863108853281,0.908044445422157,0.49976920181354
Sample6,0.0083621121752864,0.0295016855334856,0,0.0346086122021096,0,0.138394191352875,0.0201315549959372,0.0425303957241352,0,0.0222730253467256,0.00424439990187765,0,0,0.139257098058146,0.0146984373379546,0.156128044136547,0.0298770702564491,0.000644295286298903,0.130244695958259,0.000225251211170728,0,0,0,0.756090592952296,0.735204930360943,0.771120869477257
Sample72,0,0.0955239149420193,0.0398562701474801,0.101538290546544,0.0430996350135557,0.311847281040133,0.0451214404522924,0,0,0,0.020015991983189,0.025072155178859,0.0112755770860382,0.124451558432192,0.0291301401431893,0.110154440534474,0.0525973877842766,0.0228697268604644,0.0231895671274478,0,0.0120147389492946,0,0,0.62211547234657,0.806144166366922,1.06775811622145
Sample73,0.0182297755084577,0.0269241611770044,0.0384483831448629,0.0535481810943732,0,0.143625709230892,0.0425470202794374,0.0230479107595327,0,0,0.0267671073560355,0,0.0157000217356775,0.0313116231248155,0.0185419292312612,0.149344935695807,0.0833079396750726,0.00793528090817224,0.0530678808946753,0,0.00843185534439043,0,0,0.401631688343327,0.915776810788579,0.740779715160468
Sample75,0.271643299320304,0,0.206330774677581,0.355828487309376,0,0,0.103265849103206,0.171296592129229,0.0688259980168888,0,0.0104850096289195,0.0459157418671118,0.0284600686224341,0.0379939995200541,0.0922467102946946,0.261155973399823,0.0563712964682681,0,0.0786650668541245,0,0,0.00436751291644011,0,0.582411827866005,0.824182812055926,1.79285238012845
Sample77,0,0.0384919256209739,0.0641257188220429,0.175999348424889,0,0.0974020130376816,0.0644047247997882,0.109649158942281,0,0.0278955459991409,0,0.0314627922157702,0.0199791564805007,0,0.0265180608585501,0.298927365415437,0.100537841307713,0.000113246623457849,0.0746663357388985,0,0.110061053715246,0.00628581610291929,0,0.545450928563055,0.855052319396558,1.24652010410529
Sample78,0.0430357279325459,0.0161721683968183,0.0258174858017333,0.0340452139104028,0,0.232635914267977,0.060413812402429,0.0146706364166896,0,0,0.0200485100180953,0.000842306379588957,0.0249110916187366,0.363187368961979,0.0549212728679385,0.351513895859683,0,0.03261220597591,0.0681853504863949,0.0265201825944017,0,0.00332926795867129,0,0.78522142872069,0.693860054963918,1.37286241184999
Sample79,0.0100251948818697,0.0252845526722716,0.0213114966933638,0.160995212878333,0,0.120424430467904,0.053071298351252,0.0728305761170115,0,0,0.0595955794994656,0,0.0399442402474498,0.124876477446733,0.0328964250572548,0.437385867830382,0.0342510791954835,0,0.0660447690446461,0,0.00737864787173206,0.00315878459491893,0,0.64415681410294,0.796344144821267,1.26947463285007
Sample7,0.0629852903208845,0,0.0399155182435511,0.128054139211021,0,0.135533335813816,0.0368263311322248,0.0482112132176411,0.000369649993027341,0,0.0138781979549905,0,0.0088506393430496,0.008016320929164,0.0228879326239456,0.163879090071453,0.127484537902568,0,0.0275900660110332,0,0.0163888032570709,0,0,0.493813647299959,0.875183860378043,0.840871066025441
Sample82,0.0121995695534018,0.0619252182469102,0.0100399811082784,0,0.0210259370896754,0.0932413996918595,0.0135203112686881,0.00902803607000428,0,0,0.0565100462288116,0,0.016917488590664,0.0731740652343716,0,0.130905143427338,0.00849551808903652,0.0295189262360504,0.0452517368145687,0,0.0563880373833349,0,0,0.31485311501998,0.951028884782958,0.638141415032993
Sample83,0.0454969123036487,0.0127549837138374,0.0254655880823362,0.0243111531968867,0,0.0397155660964287,0.0388729544147459,0.0169986463605345,0.00135324265473866,0.00488687274694248,0.0344242226602205,0,0.0156363913431269,0.0240716680559562,0.00684080679723765,0.113336431258715,0.104276584794322,0.00133481984141999,0.0576154663916167,0,0.0199618618387533,0,0,0.274940755676549,0.964888483280886,0.587354172551467
Sample86,0.206025795696128,0.323184603372959,0.36360300147757,0.577911805237314,0,0.309301647017356,0.0675652939016946,0.258008324805169,0,0,0,0.0368106723365251,0.0512799149784135,0.208599797921094,0.15663700117808,0.318921178023359,0.0190150708398291,0.0492730922814057,0.0733889011888473,0,0,0,0,0.514730251460352,0.857772539631547,3.01952610025574
Sample87,0.171659470868105,0.170539323390568,0.138301187641673,0.137234248855756,0,0.399718071734718,0.181405153319692,0.147528594828719,0,0.00682369691879988,0.125708788318545,0,0.0221141100796657,0.109605786326425,0.0506751254474698,0.207339535850728,0.0408544246834506,0.0230333993428918,0.0401231537436446,0,0.00273562609693122,0,0,0.504107259106496,0.865680858263715,1.97539969744778
Sample8,0.103512944039403,0,0.0584313343109244,0.0403980125073116,0,0.171558569851065,0.0563647644519522,0.0134566531776171,0,0,0.0283151667659556,0,0.0247779555987505,0.0165689805601034,0.0181975539303788,0.167607725873031,0.0941495699763138,0.0023951060477925,0.0237583960789328,0,0.0525391584934784,0,0,0.362463884925018,0.93144384752789,0.87203189166301
Sample94,0.0295447704690565,0.0179116508731447,0.0221974279690682,0.0705774860832817,0,0.0258049980863395,0.225846256769641,0.117738823101991,0,0.0828568532462481,0.0283823169207161,0,0.0278809557871738,0.13777697355995,0.0906264075440461,0.175917437188197,0.0508820077672108,0,0.0595783338149494,0.00447588206658787,0.0152261653277377,0,0,0.495484629496629,0.875609553816668,1.18322474657534
Sample96,0.051860376730677,0,0.0444423518838531,0.000626695256720431,0.0301195490096894,0.0862099138666226,0,0.00732999710437469,0,0,0.0349690667405986,0.00316526904239384,0.0526594588012871,0.059421137584463,0.00183525957030424,0.106318637199315,0.0226256238373052,0.00661229194727123,0.0219616516060221,0,0.00585536232606559,0,0,0.546300683641557,0.84856479612809,0.536012642506964
Sample98,0.0227938312258142,0.0729980537971929,0.0725546963916826,0.187971011547919,0,0.353173427910819,0.115202340962906,0.143197439836912,0,0,0,0.055485060757949,0.0487292895950418,0.0527558921363256,0.0737936261112838,0.182038253763197,0.0476754944080432,0.147268637709042,0.0726787673831379,0,0.0163250985338117,0,0,0.394163839680698,0.918033674982139,1.66464092207108
Sample99,0.0894911962705964,0,0.103140580510886,0.0429776248727398,0,0.196098064263065,0.0371550060258401,0.0313567509250745,0,0,0.0463933540213784,0,0.0252359983753771,0.470008375304369,0.00661390783614516,0.406869866856425,0.129399433040471,0.0380765178180517,0.0609617471114932,0,0.0100915116729157,0,0,0.556762168319527,0.833825125304384,1.69386993490483
Sample9,0.0246251512041258,0.016771189243627,0.0239225416949176,0.0273196484863734,0,0.109015085253876,0.0448083233235621,0.00671222150880247,0,0,0.0278910660026555,0,0.0208684305417747,0.0044731194899207,0.00739985916744807,0.118543796976208,0.0666021105266048,0.0085719280323205,0.240523865402441,0,0,0,0,0.367243105135467,0.931084240832034,0.748048336854657
Sample56,0,0.0568276286194901,0.0287848888529927,0.0531610710793918,0,0.238659544662601,0.0445666675000959,0.0212622621276526,0,0,0.0256483511108249,0,0.0869961805537446,0.099896004704125,0,0.238736480860497,0.051825286434876,0.0407706456220665,0.457919329982445,0,0,0,0,0.788127097340778,0.717606113193626,1.4450543421108
Sample191,0.0795647720360952,0,0.0450481568333719,0.020201399163531,0,0.16286837909311,0.0603979256991012,0.0591170300879319,0,0,0.0275117703465714,0,0.0466632911553219,0.118022792495793,0.0328737582733415,0.24631928120801,0.186058785896188,0.00459492283718697,0.0284024477784792,0.00111893643168088,0.00392235708932073,0,0,0.689855365853964,0.782248570656021,1.12268600642504
Sample189,0.0174320409502264,0,0.00307712619428663,0.0598835962728335,0,0.302740691525549,0.00752182781196388,0.0339143210264716,0,0,0,0.018154343818384,0.0112393497060553,0.0333435455727114,0.0226112954551725,0.165803422326318,0.138751639426187,0.0170851824718755,0.244569653984352,0,0,0,0,0.764364777154827,0.739306032069055,1.07612803654239
Sample200,0.0576766529397469,0,0.0546797874044424,0.266958702243805,0,0.0497031264936667,0.0326634640322915,0.123553388936879,0.0348270413647153,0,0,0.0758103877479843,0.00963228681085293,0.0910908608461811,0.0104855116350189,0.246521781780038,0.0956228080200546,0.00991343782399211,0.0228086778950773,0,0.012901794882729,0,0,0.493966200678637,0.871585263274451,1.19484971085747
Sample201,0.0217206806116483,0.0340117872229204,0.0350039848999042,0,0.0504995375887192,0.0516402577530524,0,0.0159636199322623,0.0199590969454579,0,0.06404463162573,0,0.0367725456688779,0.0803167048240464,0.00481703570560602,0.158065337008645,0.0153346967077913,0,0.0421902972433415,0.00994990231424853,0,0.00190168569682466,0,0.330609346511475,0.945892983754143,0.642191801749076
Sample203,0.0882743902455852,0.0201869926290712,0.0288859065428703,0.0834786816496365,0,0.209102361473155,0.0499753372529812,0.0415171630984027,0,0,0.024377039849379,0,0.0566886332336774,0,0.0301814773166338,0.180036501787517,0.173489589215376,0,0.169469107468191,0,0,0.00229322673262502,0,0.599347369039623,0.834219540528473,1.1579564084951
Sample193,0,0.102935075209225,0.0429061276111607,0.0932933697850897,0.00448108432122407,0.119674791067018,0.0543765929781114,0.0411512665408848,0,0,0.0332703633474572,0,0.0335647737933326,0.0532190598378989,0.0804464506747702,0.28559252207329,0.0450906404372901,0,0.111550606843446,0.00550938832435551,0,0,0,0.719016663092473,0.772715842309055,1.10706211284455
Sample195,0.132705950691187,0.237758223796965,0.0399834242516794,0.101066143229575,0,0.291985165647718,0.0877979261517844,0.0396081495549926,0,0,0.0596792250472296,0,0.0148994252277432,0.155039781551726,0.00095520102540622,0.120778252204453,0.00433154102992307,0.00857329679653011,0.0316004679268426,0.0174586997733368,0.0037576932148926,0,0,0.617409710085446,0.80058044802201,1.34797856712199
Sample196,0,0.0877397049815936,0.0583520403549458,0,0.0363208399401042,0.0348310054851784,0.0610356531934528,0.0110362544905293,0,0,0.0564349153972827,0,0.01141432255168,0.203083324856361,0.00229844792336555,0.127995105990872,0.0219500384458852,0.00820051883178437,0.0130901472164927,0.000454863238471243,0.0389756301755974,0.0176352899732597,0,0.451370176000024,0.891884853095273,0.790848103046856
Sample197,0.0410942085657662,0,0.00842383865705536,0.0186040567160061,0.0142601607400527,0.0648858646653945,0.0644135014328198,0.00275192896792877,0,0,0.0496584021618108,0,0.0229159363275981,0.258525359604198,0.00260572146471386,0.0841993511573646,0,0,0.0136231027633701,0.00931994611218496,0.0246184304183114,0.035307360865017,0,0.442852306864488,0.897865740353699,0.715207170619592
Sample204,0.00480708811442118,0.0292201738957055,0.0309417706272681,0.0556024603347209,0,0.11972087437059,0.0507037863969344,0.0695776390904347,0,0,0.0568985667837858,0,0.0729049172527547,0.0617439216377031,0.0446832247046396,0.135260048294769,0.0370066377518258,0,0.0689444158847621,0.00534496925640017,0,0,0,0.693251431771383,0.789209337239371,0.843360494396716
Sample205,0,0.0482981626210137,0.0359123937526111,0.0379816808365672,0.00528091063915553,0.0780833292493684,0.0975862732188673,0.0261900398520219,0,0,0.0220086709324025,0.00126449441149018,0.0555991289359352,0.0419763475306939,0.000119259690880233,0.393608016978282,0.0291064094449281,0.0240644684328714,0,0.01142499494477,0.0238489208775209,0.00555483512496281,0,0.568353148231083,0.835174930969856,0.937908337474342
Sample206,0.160577731931446,0,0.0474140657851979,0.113949710729612,0,0.246940543682196,0.0285414926638803,0.0256354957617181,0,0,0.0678735900843021,0,0.0830607564493857,0,0.0335981996308278,0.210790933076051,0.096806301985647,0,0.0453178276901974,0.00517379828324172,0,0,0,0.630878963340983,0.808344201919328,1.1656804477537
